Index,Unipolar,Bipolar,LAT,Impedance,A1,A2,A2-A1,SCI,ICL,ACL,Force,Paso
     177 ,1.05827,0.49243,73.31704,138.10968,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.06437,-10000.00000
     178 ,1.82492,0.92198,-21.00141,130.95718,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.53851,-10000.00000
     179 ,0.71294,0.38700,38.31555,135.75308,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,26.37210,-10000.00000
     180 ,1.42790,0.68636,-58.59229,124.00580,-10000.00000,-56.50000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.04008,-10000.00000
     181 ,1.21733,0.51142,-29.89533,131.44884,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.87949,-10000.00000
     182 ,2.34506,1.27225,-24.93695,133.39877,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.98476,-10000.00000
     183 ,1.15600,0.53497,64.55037,136.36838,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.55533,-10000.00000
     184 ,0.59491,0.36606,-81.98158,135.35690,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.12908,-10000.00000
     185 ,1.01266,0.47671,-18.28512,127.54504,-10000.00000,-12.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.17640,-10000.00000
     186 ,2.02784,1.05007,-24.79457,133.29170,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.77835,-10000.00000
     187 ,1.49308,0.68945,-85.40703,129.16298,-10000.00000,-100.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.29501,-10000.00000
     188 ,1.01303,1.30749,-91.85835,122.71076,-10000.00000,-101.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.89813,-10000.00000
     189 ,1.23921,0.54986,55.50000,126.23474,-10000.00000,110.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.87537,-10000.00000
     190 ,1.21394,0.38868,-12.86716,131.77890,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.27016,-10000.00000
     191 ,1.11050,1.01955,-87.06494,129.33727,-10000.00000,-85.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.06527,-10000.00000
     192 ,1.26007,0.45464,-14.98199,131.99954,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.09960,-10000.00000
     193 ,1.29677,0.53707,-29.89125,129.22791,-10000.00000,-25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.61366,-10000.00000
     194 ,1.32601,0.51695,-14.75783,132.14272,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.14926,-10000.00000
     195 ,1.29910,0.41092,-13.33364,131.33971,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.16419,-10000.00000
     196 ,1.73093,0.84778,-18.70126,131.40210,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.75737,-10000.00000
     197 ,1.19797,0.59898,-52.64627,127.03313,-10000.00000,-51.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.27473,-10000.00000
     198 ,1.83665,0.92452,-20.20041,131.41028,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.85364,-10000.00000
     199 ,1.72443,1.82459,-83.27292,130.54355,-10000.00000,-90.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.75621,-10000.00000
     200 ,1.60458,0.54624,-15.72921,129.91982,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.47444,-10000.00000
     201 ,0.48207,0.27383,66.18958,135.10301,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.67818,-10000.00000
     202 ,1.83665,0.92452,-20.20041,131.33380,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.82655,-10000.00000
     203 ,0.70902,0.22784,-0.26836,131.10028,-10000.00000,25.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,16.01287,-10000.00000
     204 ,1.56885,0.57411,-10.81305,125.55420,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.27568,-10000.00000
     205 ,0.47400,0.30600,-109.00000,135.00000,-10000.00000,-109.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.00000,-10000.00000
     206 ,0.61168,0.24769,69.28552,143.01007,-10000.00000,99.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.44139,-10000.00000
     207 ,0.67371,0.37329,53.93701,136.42856,-10000.00000,70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.99998,-10000.00000
     208 ,1.27793,0.46382,-14.89647,131.01233,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.01356,-10000.00000
     209 ,0.71524,0.35522,65.38731,134.04414,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.59192,-10000.00000
     210 ,1.55646,0.92356,-71.97678,129.52289,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.35829,-10000.00000
     211 ,0.52742,0.17477,-3.65182,119.49246,-10000.00000,13.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.93856,-10000.00000
     212 ,0.93345,0.64569,-86.39071,130.41496,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.79889,-10000.00000
     213 ,0.73800,0.27000,-43.00000,138.00000,-10000.00000,-43.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,26.00000,-10000.00000
     214 ,1.28730,0.51981,-45.39229,127.61485,-10000.00000,-51.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.63870,-10000.00000
     215 ,0.89170,0.42147,73.89467,140.93027,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.83720,-10000.00000
     216 ,0.87670,0.40923,71.67088,140.10254,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.85144,-10000.00000
     217 ,1.26093,0.62181,-57.22110,127.52594,-10000.00000,-66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.51407,-10000.00000
     218 ,1.30371,0.42915,-14.07587,131.21515,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.10865,-10000.00000
     219 ,1.11894,0.69511,-85.43182,130.33351,-10000.00000,-82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.89354,-10000.00000
     220 ,1.03813,0.52992,-80.20292,125.68459,-10000.00000,-83.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.44298,-10000.00000
     221 ,1.63737,0.61034,-13.19721,126.24100,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.24493,-10000.00000
     222 ,2.00563,1.48515,-76.85658,134.39180,-10000.00000,-108.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.80000,-10000.00000
     223 ,0.97888,0.42861,72.73852,139.12750,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.89493,-10000.00000
     224 ,0.99480,0.56077,69.33792,136.55759,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.06354,-10000.00000
     225 ,1.24396,0.46092,-13.94472,131.22354,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.21673,-10000.00000
     226 ,1.80583,0.90472,-20.33089,131.11316,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.73327,-10000.00000
     227 ,1.22173,0.41680,-13.56227,132.05226,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.33018,-10000.00000
     228 ,1.67842,0.81341,-18.70126,131.30879,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.66995,-10000.00000
     229 ,0.72528,0.54925,-78.96148,124.68792,-10000.00000,-73.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.87867,-10000.00000
     230 ,1.26743,0.83362,-95.28978,130.77562,-10000.00000,-106.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.67853,-10000.00000
     231 ,1.02014,0.38632,-43.78749,129.25864,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.93109,-10000.00000
     232 ,1.37100,1.72200,-101.00000,123.00000,-10000.00000,-101.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.00000,-10000.00000
     233 ,1.29285,0.63663,-53.29916,128.47359,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.72495,-10000.00000
     234 ,1.24588,0.45120,-14.41846,132.16562,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.19519,-10000.00000
     235 ,1.61101,0.63052,-10.50655,124.74882,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.96265,-10000.00000
     236 ,1.17031,0.44005,-18.36275,129.57953,-10000.00000,-22.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,1.15849,-10000.00000
     237 ,0.66600,0.43500,-86.00000,137.00000,-10000.00000,-86.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.00000,-10000.00000
     238 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     239 ,1.49037,0.66674,-17.78660,131.39197,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.70902,-10000.00000
     240 ,0.92008,0.41435,65.42632,132.64270,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.78652,-10000.00000
     241 ,1.97435,1.07667,-21.78667,130.91536,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.73745,-10000.00000
     242 ,1.62986,0.89874,-68.06081,126.57355,-10000.00000,-81.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,19.35814,-10000.00000
     243 ,1.84663,1.21331,-52.27201,131.47079,-10000.00000,-51.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,18.24077,-10000.00000
     244 ,0.99970,0.73540,70.88161,138.33589,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.95285,-10000.00000
     245 ,0.18300,0.03900,-34.00000,126.00000,-10000.00000,-34.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.60130,-10000.00000
     246 ,2.64064,1.48628,-24.46963,133.44148,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.82526,-10000.00000
     247 ,1.07745,0.69483,-53.60137,123.88229,-10000.00000,-45.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.71215,-10000.00000
     248 ,0.79018,0.47971,-76.80402,130.64958,-10000.00000,-82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.22853,-10000.00000
     249 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     250 ,1.26896,0.47733,-14.95018,132.11896,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.10966,-10000.00000
     251 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     252 ,1.43149,0.62039,-16.89342,131.62521,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.83554,-10000.00000
     253 ,0.50362,0.23959,68.58144,134.21368,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.92430,-10000.00000
     254 ,1.03494,0.67958,-10.16267,128.95374,-10000.00000,-15.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.88783,-10000.00000
     255 ,1.32575,0.70357,-27.59961,130.73187,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.67612,-10000.00000
     256 ,1.90777,1.02155,-20.95719,131.09264,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.73320,-10000.00000
     257 ,2.12457,1.17820,-22.73607,130.72949,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.85289,-10000.00000
     258 ,0.45647,0.22268,65.99332,134.87511,-10000.00000,66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.04697,-10000.00000
     259 ,0.80788,0.33914,51.75000,129.23802,-10000.00000,105.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.09543,-10000.00000
     260 ,1.34550,0.41329,-14.69434,130.36751,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.93471,-10000.00000
     261 ,1.10100,1.34400,-105.00000,138.00000,-10000.00000,-105.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.00000,-10000.00000
     262 ,1.40938,0.59769,-15.80649,130.78455,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.93722,-10000.00000
     263 ,1.27823,0.49719,-15.05312,131.18732,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.04349,-10000.00000
     264 ,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000
     265 ,1.06347,0.63167,70.80809,136.61096,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,8.19395,-10000.00000
     266 ,1.22173,0.42659,-13.72939,131.70061,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.25193,-10000.00000
     267 ,1.39810,0.79970,-30.61797,131.22597,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.25424,-10000.00000
     268 ,0.74471,0.24963,66.41022,134.95856,-10000.00000,74.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.84068,-10000.00000
     269 ,1.34981,0.53362,-15.73943,131.83803,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.98624,-10000.00000
     270 ,0.55180,0.38618,65.83022,135.98329,-10000.00000,87.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,9.48641,-10000.00000
     271 ,0.73924,0.26784,-9.78967,124.90131,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.31937,-10000.00000
     272 ,1.72336,0.85322,-19.91130,131.01729,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.51067,-10000.00000
     273 ,1.30693,0.83640,-92.27180,130.86798,-10000.00000,-102.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.60034,-10000.00000
     274 ,1.38880,0.54922,-16.53491,131.64563,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.86598,-10000.00000
     275 ,0.95454,0.35366,69.03170,138.45761,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.73499,-10000.00000
     276 ,1.45814,0.64527,-17.31355,131.50909,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.78208,-10000.00000
     277 ,0.96573,0.46217,75.98290,140.00458,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.68179,-10000.00000
     278 ,1.58474,0.75047,-18.54482,131.16626,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.59255,-10000.00000
     279 ,1.82288,0.89886,-20.41281,130.90976,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.54266,-10000.00000
     280 ,1.34651,0.54083,-16.24231,131.43405,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.90455,-10000.00000
     281 ,1.00515,0.32552,-15.65429,128.52237,-10000.00000,-27.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.42820,-10000.00000
     282 ,0.86899,0.35470,-26.67578,124.86841,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.79196,-10000.00000
     283 ,1.10999,0.63640,73.17549,136.95270,-10000.00000,84.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.78500,-10000.00000
     284 ,1.00066,1.13091,-75.14242,136.50058,-10000.00000,-105.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,11.10917,-10000.00000
     285 ,1.14564,0.63130,-83.71428,130.57141,-10000.00000,-85.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.21639,-10000.00000
     286 ,1.83936,0.97567,-21.14002,130.65445,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.55313,-10000.00000
     287 ,1.05013,0.65040,57.15666,135.27150,-10000.00000,61.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.71494,-10000.00000
     288 ,1.74348,0.54670,-19.39370,125.86852,-10000.00000,-18.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.34620,-10000.00000
     289 ,0.55200,0.16860,66.41022,134.95856,-10000.00000,74.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.57145,-10000.00000
     290 ,1.72972,1.00586,-62.43158,128.57144,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.97177,-10000.00000
     291 ,0.89502,0.39671,73.59464,140.88310,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.75814,-10000.00000
     292 ,1.56749,0.97514,-99.35514,126.04095,-10000.00000,-97.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,17.12289,-10000.00000
     293 ,1.22834,0.43608,-7.95713,125.80000,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.80000,-10000.00000
     294 ,0.99273,0.62588,72.37202,135.62517,-10000.00000,79.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.29811,-10000.00000
     295 ,1.12800,0.59400,-66.00000,131.00000,-10000.00000,-66.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,13.00000,-10000.00000
     296 ,1.68154,0.87661,-20.38374,130.76910,-10000.00000,-29.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.44538,-10000.00000
     297 ,0.69300,0.06900,82.00000,133.00000,-10000.00000,82.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,12.00000,-10000.00000
     298 ,2.14316,0.85895,-75.88386,132.77542,-10000.00000,-77.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.92415,-10000.00000
     299 ,1.16905,0.96292,67.95444,135.81476,-10000.00000,65.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.17605,-10000.00000
     300 ,1.70185,0.64100,-10.52072,128.53149,-10000.00000,-11.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.67865,-10000.00000
     301 ,1.25026,0.60471,-34.13298,130.94972,-10000.00000,-24.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.70670,-10000.00000
     302 ,1.24724,0.46325,-14.25279,131.61247,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.18901,-10000.00000
     303 ,1.24882,0.50478,-63.37939,127.51501,-10000.00000,-33.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.06379,-10000.00000
     304 ,0.63390,0.28458,60.06806,135.59036,-10000.00000,70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,14.73134,-10000.00000
     305 ,1.22485,0.43804,-14.22329,131.90598,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.21694,-10000.00000
     306 ,1.29328,0.48066,-15.29452,131.94090,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,3.05453,-10000.00000
     307 ,0.35411,0.11963,-34.55688,125.25410,-10000.00000,-38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.79586,-10000.00000
     308 ,1.37814,0.56604,-16.17294,131.74600,-10000.00000,-9.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.92290,-10000.00000
     309 ,1.27393,0.56629,-79.68150,127.78729,-10000.00000,-70.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,4.76660,-10000.00000
     310 ,1.73758,0.94613,-56.77042,129.67018,-10000.00000,-59.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,7.80459,-10000.00000
     311 ,0.84004,0.42641,74.57123,128.69884,-10000.00000,105.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,10.31834,-10000.00000
     312 ,1.21797,1.02670,-93.54895,126.88971,-10000.00000,-108.66666,-10000.00000,-10000.00000,-10000.00000,-10000.00000,15.87044,-10000.00000
     313 ,1.65300,0.56700,-1.00000,130.00000,-10000.00000,-1.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,6.00000,-10000.00000
     314 ,1.57657,1.12067,65.33247,133.33836,-10000.00000,64.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,5.92218,-10000.00000
     315 ,0.32700,0.11700,-35.00000,126.00000,-10000.00000,-35.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,2.00000,-10000.00000
     316 ,0.89567,0.47297,35.30262,136.75836,-10000.00000,38.00000,-10000.00000,-10000.00000,-10000.00000,-10000.00000,24.24321,-10000.00000
