Index,X,Y,Z,NormalX,NormalY,NormalZ,GroupID
    2355 ,28.570,-45.843,138.528,0.15086,0.40389,0.90228,0
    2356 ,-2.567,-44.257,93.035,0.41087,0.43269,-0.80248,0
    2357 ,28.611,-29.849,132.036,0.03064,0.83027,0.55651,0
    2358 ,-8.752,-31.268,121.663,0.23469,0.31394,0.91998,0
    2359 ,61.699,-54.446,105.931,0.90549,-0.04097,-0.42238,0
    2360 ,7.163,-61.259,92.803,-0.24416,-0.44824,-0.85992,0
    2361 ,-0.672,-27.141,113.956,0.01497,0.97632,0.21581,0
    2362 ,-15.784,-48.707,109.831,-0.85098,-0.43383,0.29600,0
    2363 ,-6.297,-32.579,121.492,-0.02320,-0.03022,0.99927,0
    2364 ,26.540,-48.263,139.456,0.03408,0.00289,0.99941,0
    2365 ,5.705,-38.523,130.512,-0.37666,0.35195,0.85689,0
    2366 ,58.214,-54.526,100.727,0.71428,-0.20291,-0.66980,0
    2367 ,27.844,-29.805,132.056,-0.00668,0.82703,0.56211,0
    2368 ,2.104,-54.347,130.192,-0.54641,-0.48858,0.68024,0
    2369 ,-7.543,-28.435,119.112,0.30001,0.68898,0.65977,0
    2370 ,-2.703,-59.608,94.581,-0.02154,-0.65534,-0.75502,0
    2371 ,-6.019,-28.479,118.740,0.16592,0.74416,0.64707,0
    2372 ,30.149,-32.860,134.339,0.01091,0.44828,0.89383,0
    2373 ,6.290,-74.003,108.314,-0.59160,-0.75778,-0.27528,0
    2374 ,27.944,-42.160,137.102,0.11416,0.36863,0.92254,0
    2375 ,-7.710,-32.471,121.604,0.17719,0.03426,0.98358,0
    2376 ,26.862,-46.680,139.163,0.08529,0.28222,0.95555,0
    2377 ,30.877,-37.508,135.303,0.03098,0.22105,0.97477,0
    2378 ,29.367,-34.698,135.002,-0.05072,0.24148,0.96908,0
    2379 ,8.831,-27.210,115.871,-0.13237,0.97145,0.19690,0
    2380 ,29.404,-33.378,134.576,-0.06849,0.39065,0.91799,0
    2381 ,30.092,-35.565,135.129,0.07179,0.13277,0.98854,0
    2382 ,30.683,-36.254,135.112,0.07463,0.11420,0.99065,0
    2383 ,14.448,-68.506,132.161,-0.54728,-0.36852,0.75145,0
    2384 ,11.382,-42.027,93.123,-0.24830,0.24250,-0.93784,0
    2385 ,25.857,-42.929,137.784,0.14076,0.38042,0.91404,0
    2386 ,-5.567,-52.948,123.087,-0.56625,-0.56737,0.59788,0
    2387 ,12.566,-47.867,135.756,-0.35518,0.11194,0.92807,0
    2388 ,0.220,-27.486,115.114,0.06422,0.95034,0.30452,0
    2389 ,24.079,-31.506,132.736,-0.16847,0.57423,0.80117,0
    2390 ,6.121,-33.137,127.370,-0.35310,0.60133,0.71674,0
    2391 ,12.546,-51.444,136.052,-0.36777,-0.07945,0.92652,0
    2392 ,1.271,-66.493,98.865,-0.44609,-0.60832,-0.65646,0
    2393 ,7.466,-27.499,116.131,-0.19326,0.95727,0.21513,0
    2394 ,28.365,-33.515,134.472,-0.10867,0.36370,0.92515,0
    2395 ,-9.753,-52.640,118.901,-0.66404,-0.61660,0.42292,0
    2396 ,13.189,-29.092,124.713,-0.22873,0.91385,0.33549,0
    2397 ,-6.395,-33.413,121.495,-0.01489,0.18956,0.98176,0
    2398 ,26.776,-32.387,133.706,-0.13758,0.45896,0.87774,0
    2399 ,28.380,-37.749,135.618,0.05667,0.24640,0.96751,0
    2400 ,-13.100,-58.009,104.523,-0.82187,-0.56606,0.06407,0
    2401 ,4.070,-29.979,122.375,-0.17521,0.93207,0.31709,0
    2402 ,25.885,-41.663,137.210,0.11935,0.39156,0.91238,0
    2403 ,3.189,-68.725,99.617,-0.55623,-0.64876,-0.51935,0
    2404 ,11.085,-29.848,125.003,-0.23973,0.88399,0.40136,0
    2405 ,17.207,-54.030,137.675,-0.43876,-0.15196,0.88566,0
    2406 ,-5.208,-33.145,121.617,-0.23335,0.15754,0.95955,0
    2407 ,55.878,-34.651,123.520,0.49489,0.55742,0.66661,0
    2408 ,28.490,-35.360,135.072,-0.07584,0.24659,0.96615,0
    2409 ,27.894,-36.529,135.319,-0.02297,0.25711,0.96611,0
    2410 ,19.713,-33.603,133.401,-0.13718,0.51783,0.84441,0
    2411 ,23.788,-40.080,136.732,0.02805,0.41963,0.90726,0
    2412 ,26.795,-35.161,134.835,-0.07889,0.33531,0.93880,0
    2413 ,23.118,-42.083,137.680,-0.00841,0.37254,0.92798,0
    2414 ,59.544,-58.030,102.963,0.74909,-0.19507,-0.63310,0
    2415 ,22.212,-44.938,138.512,-0.13429,0.24181,0.96099,0
    2416 ,5.092,-36.339,128.982,-0.46615,0.48149,0.74221,0
    2417 ,8.503,-29.222,122.323,-0.15206,0.92200,0.35607,0
    2418 ,9.173,-31.787,127.443,-0.31800,0.76025,0.56647,0
    2419 ,11.216,-31.334,127.974,-0.31058,0.78992,0.52875,0
    2420 ,12.848,-30.609,128.022,-0.35159,0.81431,0.46182,0
    2421 ,24.207,-37.804,135.705,-0.02402,0.39468,0.91850,0
    2422 ,17.387,-34.705,133.366,-0.26154,0.47006,0.84299,0
    2423 ,22.659,-46.194,138.918,-0.13041,0.15344,0.97951,0
    2424 ,9.138,-30.648,125.758,-0.19427,0.84981,0.48999,0
    2425 ,13.139,-31.425,129.235,-0.30131,0.71465,0.63126,0
    2426 ,14.441,-31.902,130.378,-0.28373,0.65995,0.69568,0
    2427 ,21.103,-38.914,136.210,-0.04556,0.45592,0.88885,0
    2428 ,10.800,-33.427,130.124,-0.30238,0.61043,0.73208,0
    2429 ,3.147,-33.003,125.622,-0.48327,0.48108,0.73144,0
    2430 ,12.531,-36.138,132.470,-0.33419,0.40877,0.84925,0
    2431 ,21.901,-39.652,136.594,0.01401,0.44888,0.89348,0
    2432 ,8.330,-34.642,129.736,-0.42205,0.52040,0.74233,0
    2433 ,2.579,-34.443,125.975,-0.54968,0.38848,0.73955,0
    2434 ,10.301,-36.110,131.495,-0.34991,0.39558,0.84917,0
    2435 ,4.419,-32.886,126.396,-0.41506,0.54272,0.73019,0
    2436 ,3.777,-34.874,127.151,-0.50757,0.45323,0.73278,0
    2437 ,17.719,-41.355,136.585,-0.33062,0.30613,0.89274,0
    2438 ,6.083,-37.047,130.008,-0.41489,0.44483,0.79372,0
    2439 ,7.269,-37.945,130.945,-0.36580,0.36559,0.85588,0
    2440 ,15.386,-42.923,136.062,-0.38246,0.21308,0.89907,0
    2441 ,22.695,-55.414,92.166,0.09830,-0.08914,-0.99116,0
    2442 ,-2.830,-69.425,110.432,-0.42315,-0.89471,-0.14293,0
    2443 ,18.596,-70.130,96.141,-0.16003,-0.43999,-0.88363,0
    2444 ,16.654,-43.012,136.625,-0.36050,0.20077,0.91090,0
    2445 ,21.856,-79.941,127.113,-0.54625,-0.76536,0.34033,0
    2446 ,23.437,-57.620,92.480,0.02771,-0.09106,-0.99546,0
    2447 ,18.968,-79.699,121.018,-0.37905,-0.89279,0.24340,0
    2448 ,58.819,-34.909,120.803,0.77711,0.60279,0.18095,0
    2449 ,5.542,-37.823,130.147,-0.43889,0.41639,0.79623,0
    2450 ,5.190,-46.320,92.848,-0.11669,0.33992,-0.93319,0
    2451 ,12.147,-59.148,134.310,-0.44179,-0.24814,0.86212,0
    2452 ,-4.583,-60.761,95.788,-0.12570,-0.72892,-0.67296,0
    2453 ,-4.054,-66.047,119.620,-0.60866,-0.22567,0.76066,0
    2454 ,23.002,-67.683,136.223,-0.35377,-0.37842,0.85536,0
    2455 ,19.566,-75.165,131.316,-0.43369,-0.67807,0.59341,0
    2456 ,59.857,-40.472,104.908,0.88305,0.24679,-0.39914,0
    2457 ,-7.291,-34.480,121.868,0.03313,0.35901,0.93275,0
    2458 ,-19.443,-43.793,112.175,-0.71276,-0.68741,0.13942,0
    2459 ,-18.238,-47.848,106.094,-0.72942,-0.48556,0.48185,0
    2460 ,13.034,-54.978,90.364,0.09760,0.05173,-0.99388,0
    2461 ,-5.633,-34.390,121.969,-0.18124,0.42245,0.88808,0
    2462 ,58.280,-34.255,115.794,0.90876,0.41168,0.06845,0
    2463 ,4.950,-42.188,131.558,-0.29194,0.29919,0.90844,0
    2464 ,2.626,-37.183,127.772,-0.53365,0.48166,0.69514,0
    2465 ,2.006,-35.815,126.359,-0.51033,0.46628,0.72260,0
    2466 ,-11.924,-35.611,123.530,0.17833,0.21829,0.95945,0
    2467 ,-19.963,-41.514,116.061,-0.81375,-0.37556,0.44358,0
    2468 ,24.195,-65.782,93.780,0.04549,-0.32061,-0.94612,0
    2469 ,-15.489,-43.143,120.932,-0.65806,-0.16864,0.73384,0
    2470 ,-17.167,-46.339,108.131,-0.86398,-0.17227,0.47313,0
    2471 ,-16.156,-37.934,121.579,-0.62072,-0.24338,0.74530,0
    2472 ,23.741,-61.255,92.554,0.02544,-0.12057,-0.99238,0
    2473 ,2.663,-58.597,127.856,-0.60304,-0.40943,0.68463,0
    2474 ,-9.446,-36.500,123.176,0.16555,0.40219,0.90047,0
    2475 ,-8.385,-35.422,122.346,0.10959,0.44578,0.88841,0
    2476 ,1.318,-35.591,125.712,-0.46604,0.43620,0.76976,0
    2477 ,-17.312,-45.734,108.442,-0.70727,-0.70034,-0.09642,0
    2478 ,19.338,-63.092,92.770,0.08834,-0.33066,-0.93961,0
    2479 ,-17.542,-45.540,114.741,-0.76038,-0.64104,0.10432,0
    2480 ,12.731,-79.004,102.122,-0.44426,-0.88411,-0.14485,0
    2481 ,62.634,-53.566,108.227,0.95746,0.07126,-0.27964,0
    2482 ,1.919,-55.463,129.268,-0.55590,-0.47028,0.68543,0
    2483 ,-6.727,-36.286,122.945,-0.08823,0.52571,0.84608,0
    2484 ,-10.441,-47.093,124.003,-0.53098,-0.26097,0.80620,0
    2485 ,21.884,-69.147,95.178,-0.10049,-0.40882,-0.90707,0
    2486 ,-17.176,-51.269,104.018,-0.84413,-0.48714,0.22391,0
    2487 ,-17.420,-45.623,107.638,-0.39090,-0.14723,0.90858,0
    2488 ,60.064,-57.554,103.479,0.77068,-0.15759,-0.61742,0
    2489 ,20.408,-56.795,91.926,0.20689,-0.09888,-0.97335,0
    2490 ,-16.477,-43.521,119.918,-0.68098,-0.17004,0.71229,0
    2491 ,11.887,-78.269,101.097,-0.54910,-0.75190,-0.36486,0
    2492 ,-17.177,-42.887,119.368,-0.71796,-0.14847,0.68006,0
    2493 ,-10.402,-38.455,124.025,-0.00737,0.24852,0.96860,0
    2494 ,-6.662,-54.415,121.217,-0.64195,-0.43451,0.63175,0
    2495 ,-9.367,-37.980,123.754,-0.01557,0.42474,0.90518,0
    2496 ,-11.455,-39.277,124.065,-0.15000,0.03798,0.98796,0
    2497 ,14.836,-59.433,91.175,0.07782,-0.12531,-0.98906,0
    2498 ,-9.879,-52.089,119.582,-0.61701,-0.66281,0.42425,0
    2499 ,6.384,-44.128,132.458,-0.32581,0.25570,0.91020,0
    2500 ,-15.551,-47.978,115.733,-0.78416,-0.60503,0.13798,0
    2501 ,-15.328,-48.569,112.614,-0.84300,-0.53695,-0.03225,0
    2502 ,-17.269,-43.888,119.060,-0.73273,-0.18394,0.65519,0
    2503 ,-15.865,-46.281,119.178,-0.69856,-0.58556,0.41126,0
    2504 ,-16.804,-45.283,118.978,-0.74035,-0.49413,0.45576,0
    2505 ,-4.500,-41.826,126.709,-0.40029,0.37770,0.83493,0
    2506 ,-15.836,-45.608,119.880,-0.66583,-0.39375,0.63374,0
    2507 ,12.267,-51.544,90.796,-0.02181,0.06468,-0.99767,0
    2508 ,-3.685,-45.368,128.470,-0.53359,0.17769,0.82687,0
    2509 ,14.832,-76.600,124.136,-0.40815,-0.87293,0.26722,0
    2510 ,55.095,-40.533,96.547,0.90978,0.12869,-0.39463,0
    2511 ,-9.553,-48.268,124.020,-0.50759,-0.40992,0.75783,0
    2512 ,58.884,-38.544,104.240,0.78789,0.22495,-0.57327,0
    2513 ,17.000,-68.273,133.721,-0.38841,-0.34520,0.85439,0
    2514 ,15.467,-52.686,90.828,0.12201,0.05255,-0.99114,0
    2515 ,15.893,-58.978,136.007,-0.39770,-0.20202,0.89500,0
    2516 ,59.061,-49.512,100.494,0.81444,-0.03442,-0.57922,0
    2517 ,-1.316,-50.630,129.843,-0.62791,-0.21661,0.74753,0
    2518 ,11.301,-54.171,90.469,-0.06283,0.15536,-0.98586,0
    2519 ,2.985,-53.005,131.844,-0.53986,-0.43084,0.72314,0
    2520 ,62.324,-54.061,107.256,0.92340,0.02927,-0.38271,0
    2521 ,-4.481,-50.840,126.405,-0.67060,-0.42687,0.60669,0
    2522 ,6.765,-55.405,132.815,-0.45276,-0.39645,0.79865,0
    2523 ,53.237,-41.166,129.813,0.68966,0.44261,0.57312,0
    2524 ,10.718,-60.377,133.005,-0.52834,-0.30987,0.79047,0
    2525 ,61.644,-48.963,106.406,0.93382,0.09037,-0.34614,0
    2526 ,-3.629,-57.244,122.827,-0.69034,-0.31691,0.65038,0
    2527 ,19.477,-82.727,108.145,-0.23541,-0.95144,-0.19836,0
    2528 ,17.330,-80.996,104.505,-0.22538,-0.94723,-0.22795,0
    2529 ,12.087,-78.123,115.456,-0.43699,-0.87303,0.21648,0
    2530 ,22.528,-57.407,92.416,0.10606,-0.07555,-0.99149,0
    2531 ,-15.064,-51.566,108.494,-0.83188,-0.39435,0.39048,0
    2532 ,-13.297,-57.727,102.542,-0.79942,-0.60049,-0.01808,0
    2533 ,14.454,-79.663,102.437,-0.31328,-0.91641,-0.24908,0
    2534 ,-12.802,-57.100,108.177,-0.84537,-0.40910,0.34349,0
    2535 ,15.010,-78.946,100.755,-0.07528,-0.73900,-0.66948,0
    2536 ,6.299,-75.665,114.122,-0.46030,-0.88254,-0.09617,0
    2537 ,12.215,-38.451,93.740,-0.13706,0.28132,-0.94977,0
    2538 ,15.731,-80.596,105.654,-0.42030,-0.90155,-0.10270,0
    2539 ,24.372,-77.782,99.825,-0.01447,-0.61341,-0.78963,0
    2540 ,10.655,-77.278,110.330,-0.54115,-0.83721,-0.07897,0
    2541 ,17.969,-79.086,101.055,-0.05998,-0.69841,-0.71318,0
    2542 ,-11.953,-57.027,91.969,-0.32611,-0.90792,-0.26332,0
    2543 ,57.367,-47.424,99.351,0.55431,0.14598,-0.81941,0
    2544 ,-1.630,-69.070,107.151,-0.33030,-0.89461,-0.30094,0
    2545 ,3.579,-67.591,98.272,-0.39136,-0.42283,-0.81734,0
    2546 ,-9.064,-55.399,87.291,0.42150,-0.71582,-0.55673,0
    2547 ,16.897,-79.832,101.785,-0.01500,-0.80943,-0.58702,0
    2548 ,-5.185,-43.184,91.818,0.50869,0.40438,-0.76007,0
    2549 ,7.437,-74.883,108.023,-0.61128,-0.77380,-0.16608,0
    2550 ,18.146,-54.607,91.272,0.18182,-0.04757,-0.98218,0
    2551 ,12.156,-78.268,109.355,-0.59217,-0.80580,-0.00566,0
    2552 ,19.407,-77.445,99.719,-0.00112,-0.53431,-0.84529,0
    2553 ,0.485,-70.384,108.178,-0.44174,-0.83961,-0.31610,0
    2554 ,25.278,-67.911,94.591,0.03198,-0.32563,-0.94495,0
    2555 ,21.046,-77.399,99.654,-0.00909,-0.56280,-0.82654,0
    2556 ,11.844,-50.437,90.819,-0.03215,0.04515,-0.99846,0
    2557 ,18.626,-78.522,100.403,-0.03732,-0.62631,-0.77868,0
    2558 ,16.270,-78.647,100.511,0.05172,-0.63354,-0.77198,0
    2559 ,17.974,-77.008,99.506,0.01161,-0.50759,-0.86152,0
    2560 ,15.512,-77.754,99.854,0.01466,-0.49711,-0.86756,0
    2561 ,12.874,-77.835,99.788,-0.20304,-0.51858,-0.83057,0
    2562 ,15.853,-76.037,99.194,-0.09452,-0.31656,-0.94385,0
    2563 ,17.399,-76.231,99.096,-0.07708,-0.42302,-0.90283,0
    2564 ,17.909,-76.013,98.952,0.11826,-0.42975,-0.89517,0
    2565 ,13.620,-75.718,99.390,-0.10539,-0.20497,-0.97308,0
    2566 ,-14.740,-49.449,111.557,-0.82170,-0.52692,0.21719,0
    2567 ,-11.489,-44.227,84.474,0.66986,0.44935,-0.59108,0
    2568 ,-11.592,-47.655,82.306,0.68205,0.34564,-0.64447,0
    2569 ,-11.450,-52.404,81.929,0.63693,-0.43534,-0.63623,0
    2570 ,-10.882,-42.461,87.175,0.54611,0.72479,-0.42006,0
    2571 ,-11.647,-49.439,81.335,0.71022,0.23402,-0.66394,0
    2572 ,-10.156,-40.873,90.790,0.27332,0.80170,-0.53157,0
    2573 ,-16.939,-52.945,100.739,-0.84762,-0.50080,0.17531,0
    2574 ,-15.270,-55.690,88.441,-0.17652,-0.98089,-0.08179,0
    2575 ,-10.904,-47.412,83.172,0.69416,0.34191,-0.63344,0
    2576 ,-15.789,-55.567,94.965,-0.57483,-0.81226,0.09901,0
    2577 ,62.657,-51.974,108.699,0.95080,0.05864,-0.30420,0
    2578 ,-16.271,-55.568,90.008,-0.25761,-0.96577,-0.03048,0
    2579 ,-14.085,-55.724,86.953,-0.08521,-0.98374,-0.15811,0
    2580 ,-10.573,-43.736,85.971,0.67280,0.51454,-0.53159,0
    2581 ,-10.703,-51.140,82.104,0.74603,-0.13388,-0.65231,0
    2582 ,-11.602,-54.298,83.418,0.44953,-0.73076,-0.51373,0
    2583 ,-10.440,-45.013,85.119,0.69530,0.40977,-0.59046,0
    2584 ,-14.340,-56.443,98.970,-0.70961,-0.70457,-0.00579,0
    2585 ,56.601,-50.615,98.124,0.68053,-0.00142,-0.73272,0
    2586 ,-13.952,-56.435,92.246,-0.33257,-0.93419,-0.12915,0
    2587 ,1.079,-68.757,103.689,-0.47252,-0.87371,-0.11557,0
    2588 ,14.793,-26.408,103.814,-0.10032,0.94338,-0.31619,0
    2589 ,-9.114,-45.676,86.284,0.70217,0.40370,-0.58651,0
    2590 ,-10.111,-50.690,82.774,0.80367,-0.04086,-0.59367,0
    2591 ,-9.532,-53.542,85.096,0.63310,-0.50861,-0.58352,0
    2592 ,59.778,-44.909,125.658,0.77635,0.31169,0.54784,0
    2593 ,-8.473,-54.272,86.802,0.62338,-0.50442,-0.59745,0
    2594 ,-8.129,-56.886,90.262,0.19587,-0.85348,-0.48291,0
    2595 ,-8.444,-57.976,92.385,-0.04289,-0.88523,-0.46317,0
    2596 ,-9.139,-47.679,85.035,0.71153,0.30731,-0.63190,0
    2597 ,14.402,-32.956,96.190,-0.17068,0.50592,-0.84553,0
    2598 ,-8.984,-52.279,84.907,0.73543,-0.28786,-0.61341,0
    2599 ,-3.925,-69.084,114.698,-0.49945,-0.86634,0.00337,0
    2600 ,-8.128,-48.709,85.694,0.73462,0.25956,-0.62687,0
    2601 ,-7.109,-54.518,88.315,0.58277,-0.47611,-0.65856,0
    2602 ,-8.312,-53.647,86.464,0.72201,-0.42821,-0.54345,0
    2603 ,-6.632,-58.545,93.326,0.03235,-0.81150,-0.58346,0
    2604 ,-4.212,-26.612,114.584,0.21211,0.94837,0.23580,0
    2605 ,30.346,-30.736,96.146,-0.14934,0.68231,-0.71565,0
    2606 ,-10.703,-25.874,111.875,0.09582,0.96231,-0.25453,0
    2607 ,27.794,-33.393,94.633,-0.07878,0.50356,-0.86036,0
    2608 ,-4.073,-32.241,121.931,-0.24785,0.28570,0.92571,0
    2609 ,-0.605,-31.211,122.359,-0.26460,0.70044,0.66285,0
    2610 ,12.956,-29.868,126.440,-0.27750,0.88216,0.38050,0
    2611 ,1.957,-31.452,123.838,-0.35849,0.65715,0.66305,0
    2612 ,-7.184,-26.431,116.694,0.30149,0.86493,0.40126,0
    2613 ,-11.784,-30.327,103.491,-0.28884,0.73489,-0.61360,0
    2614 ,-10.390,-30.716,102.253,-0.38364,0.70595,-0.59536,0
    2615 ,-7.522,-26.007,114.131,0.15294,0.98823,-0.00261,0
    2616 ,-11.599,-28.840,105.595,-0.16438,0.83787,-0.52053,0
    2617 ,-0.505,-32.932,123.537,-0.39211,0.41735,0.81980,0
    2618 ,-6.585,-26.299,115.683,0.26255,0.94580,0.19113,0
    2619 ,1.040,-27.280,114.090,0.07226,0.97398,0.21480,0
    2620 ,3.419,-30.662,123.814,-0.25481,0.82211,0.50912,0
    2621 ,-2.252,-28.818,118.272,0.11814,0.90041,0.41870,0
    2622 ,-5.040,-66.600,118.688,-0.66201,-0.26737,0.70018,0
    2623 ,0.472,-31.745,123.432,-0.39165,0.52354,0.75665,0
    2624 ,-0.400,-30.020,120.528,-0.06332,0.88368,0.46379,0
    2625 ,1.362,-30.531,122.088,-0.20357,0.87655,0.43614,0
    2626 ,1.977,-29.660,120.116,-0.10491,0.92431,0.36695,0
    2627 ,-3.479,-26.857,114.830,0.22512,0.93703,0.26703,0
    2628 ,-4.424,-26.345,113.115,0.15723,0.98319,0.09278,0
    2629 ,10.306,-26.697,113.730,-0.06591,0.98717,0.14546,0
    2630 ,6.430,-29.841,122.901,-0.14762,0.90729,0.39375,0
    2631 ,28.705,-60.065,92.470,-0.08898,-0.19237,-0.97728,0
    2632 ,14.355,-29.988,127.694,-0.22392,0.86649,0.44616,0
    2633 ,3.235,-30.040,121.977,-0.23987,0.92848,0.28352,0
    2634 ,19.978,-28.809,126.149,0.09034,0.99493,0.04424,0
    2635 ,2.978,-29.738,120.623,-0.17049,0.93219,0.31930,0
    2636 ,1.692,-29.206,118.862,-0.06672,0.92287,0.37930,0
    2637 ,25.895,-65.766,93.920,0.06304,-0.30062,-0.95166,0
    2638 ,16.724,-26.143,110.622,-0.03033,0.98845,0.14851,0
    2639 ,19.666,-28.776,127.901,0.03293,0.99572,0.08636,0
    2640 ,18.421,-28.949,128.464,-0.19769,0.90253,0.38256,0
    2641 ,17.760,-29.263,128.617,-0.33967,0.83350,0.43577,0
    2642 ,10.330,-28.303,120.581,-0.15872,0.93999,0.30203,0
    2643 ,5.347,-29.356,121.069,-0.14965,0.93912,0.30928,0
    2644 ,15.097,-28.844,125.035,-0.14678,0.95069,0.27321,0
    2645 ,12.083,-58.690,90.887,-0.01485,-0.31906,-0.94762,0
    2646 ,32.159,-26.707,115.861,-0.18813,0.95386,0.23399,0
    2647 ,8.125,-28.927,121.306,-0.17816,0.93099,0.31861,0
    2648 ,11.687,-28.718,122.671,-0.20457,0.91297,0.35304,0
    2649 ,-5.494,-53.610,122.719,-0.60498,-0.39452,0.69163,0
    2650 ,4.947,-26.673,105.444,0.00048,0.99761,-0.06911,0
    2651 ,28.474,-57.936,92.167,-0.11597,-0.10836,-0.98732,0
    2652 ,3.889,-27.290,113.244,-0.01687,0.99915,0.03770,0
    2653 ,58.508,-58.532,110.936,0.44678,-0.87591,0.18209,0
    2654 ,1.458,-27.148,113.174,0.08641,0.98285,0.16290,0
    2655 ,57.200,-32.970,118.506,0.75710,0.64074,0.12745,0
    2656 ,14.447,-27.642,119.946,0.02487,0.97854,0.20453,0
    2657 ,11.454,-50.934,90.844,-0.05664,0.02778,-0.99801,0
    2658 ,12.770,-27.322,118.142,-0.06237,0.98069,0.18534,0
    2659 ,-5.626,-67.458,117.492,-0.67784,-0.53324,0.50616,0
    2660 ,9.604,-27.834,101.937,0.02872,0.78721,-0.61601,0
    2661 ,-7.644,-66.150,114.773,-0.84414,-0.45880,0.27735,0
    2662 ,4.125,-27.191,111.254,-0.00768,0.99365,0.11226,0
    2663 ,15.121,-27.374,101.550,-0.12493,0.88683,-0.44489,0
    2664 ,37.543,-46.600,89.967,-0.57244,-0.05424,-0.81815,0
    2665 ,23.201,-27.916,100.872,0.07799,0.93745,-0.33928,0
    2666 ,37.197,-61.502,91.505,-0.18343,-0.23971,-0.95336,0
    2667 ,11.995,-31.756,97.584,-0.09684,0.64637,-0.75685,0
    2668 ,58.161,-50.019,99.438,0.70938,-0.01649,-0.70464,0
    2669 ,29.691,-61.963,92.859,-0.06933,-0.26153,-0.96270,0
    2670 ,16.557,-41.313,92.445,0.04127,0.20551,-0.97778,0
    2671 ,12.006,-33.722,96.054,-0.06086,0.55992,-0.82631,0
    2672 ,61.890,-56.806,109.490,0.85800,-0.50203,0.10863,0
    2673 ,39.025,-52.083,89.128,-0.45080,-0.10631,-0.88627,0
    2674 ,62.255,-51.106,107.743,0.92413,-0.00208,-0.38208,0
    2675 ,16.567,-32.589,95.894,-0.21345,0.45013,-0.86708,0
    2676 ,37.074,-56.121,90.228,-0.24085,-0.13494,-0.96114,0
    2677 ,56.114,-43.729,129.165,0.62009,0.49579,0.60802,0
    2678 ,36.471,-57.903,90.731,-0.19633,-0.20936,-0.95793,0
    2679 ,31.335,-52.842,91.912,-0.13519,0.26514,-0.95469,0
    2680 ,37.230,-54.619,90.065,-0.29497,-0.06631,-0.95320,0
    2681 ,33.320,-60.401,91.989,-0.17129,-0.26085,-0.95006,0
    2682 ,34.124,-44.276,91.599,-0.28076,-0.08629,-0.95589,0
    2683 ,29.319,-60.702,92.559,-0.08092,-0.23694,-0.96815,0
    2684 ,19.655,-31.596,95.640,-0.15209,0.52403,-0.83801,0
    2685 ,18.860,-35.144,94.549,-0.10038,0.28867,-0.95215,0
    2686 ,28.511,-60.845,92.642,-0.04956,-0.20422,-0.97767,0
    2687 ,-0.554,-52.514,91.259,0.31000,-0.11241,-0.94407,0
    2688 ,16.127,-73.900,98.487,-0.19782,-0.34311,-0.91823,0
    2689 ,-0.808,-45.471,92.956,0.20471,0.38881,-0.89829,0
    2690 ,15.952,-72.895,98.146,-0.20374,-0.40939,-0.88932,0
    2691 ,6.381,-65.342,95.237,-0.30944,-0.46753,-0.82805,0
    2692 ,36.443,-61.186,91.581,-0.19134,-0.24416,-0.95067,0
    2693 ,33.990,-55.895,91.058,-0.23322,-0.04571,-0.97135,0
    2694 ,19.077,-73.357,97.627,-0.13791,-0.42769,-0.89334,0
    2695 ,34.760,-63.224,92.427,-0.19421,-0.22053,-0.95585,0
    2696 ,17.046,-71.895,97.341,-0.18579,-0.43752,-0.87981,0
    2697 ,31.996,-59.109,91.850,-0.14711,-0.22567,-0.96303,0
    2698 ,22.950,-72.485,96.594,-0.11687,-0.47260,-0.87349,0
    2699 ,9.440,-66.613,95.602,-0.05026,-0.51352,-0.85661,0
    2700 ,30.050,-68.667,94.962,-0.08393,-0.30486,-0.94869,0
    2701 ,33.340,-59.619,91.767,-0.18026,-0.30039,-0.93663,0
    2702 ,24.528,-72.609,96.452,-0.06796,-0.49914,-0.86385,0
    2703 ,31.260,-57.225,91.653,-0.16276,-0.09312,-0.98226,0
    2704 ,33.118,-62.059,92.475,-0.17697,-0.24900,-0.95220,0
    2705 ,4.931,-43.745,93.842,-0.04734,0.30629,-0.95076,0
    2706 ,61.752,-52.305,106.600,0.94312,0.10651,-0.31492,0
    2707 ,3.713,-48.583,92.271,-0.07989,0.26684,-0.96042,0
    2708 ,57.178,-49.156,98.854,0.58908,0.17883,-0.78804,0
    2709 ,32.037,-61.033,92.371,-0.13295,-0.26608,-0.95474,0
    2710 ,29.438,-64.802,93.773,-0.06715,-0.29315,-0.95370,0
    2711 ,29.311,-59.284,92.254,-0.12203,-0.17144,-0.97761,0
    2712 ,17.316,-68.245,95.426,-0.13247,-0.45108,-0.88260,0
    2713 ,20.014,-68.917,95.312,-0.13714,-0.41390,-0.89993,0
    2714 ,31.285,-62.012,92.735,-0.09730,-0.26215,-0.96011,0
    2715 ,28.128,-65.363,93.974,0.02578,-0.28188,-0.95910,0
    2716 ,30.901,-60.763,92.422,-0.09821,-0.26425,-0.95944,0
    2717 ,60.851,-53.086,104.180,0.90063,-0.00323,-0.43458,0
    2718 ,29.823,-63.647,93.372,-0.07893,-0.29976,-0.95074,0
    2719 ,29.898,-59.974,92.319,-0.11032,-0.22877,-0.96721,0
    2720 ,28.141,-59.359,92.404,-0.09046,-0.15370,-0.98397,0
    2721 ,22.047,-68.083,94.689,-0.06449,-0.37355,-0.92536,0
